ProductKey,ProductName,CategoryName,SubcategoryName,search_query_used,image_url,image_url2,image_url3,image_source,local_path
FUR-FU-10003297,"Rubbermaid Frame, Erganomic",Furniture,Furnishings,Photo/Document Frame,http://localhost:8000/images/Photo_Document%20Frame/pdf3.jpg,http://localhost:8000/images/Photo_Document%20Frame/pdf1.jpg,http://localhost:8000/images/Photo_Document%20Frame/pdf2.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Photo_Document Frame\pdf3.jpg
FUR-FU-10000277,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Furniture,Furnishings,Chair Mat,http://localhost:8000/images/Chair%20Mat/chm1.jpg,http://localhost:8000/images/Chair%20Mat/chm2.jpg,http://localhost:8000/images/Chair%20Mat/chm3.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Chair Mat\chm1.jpg
FUR-FU-10001161,"Deflect-O Photo Frame, Duo Pack",Furniture,Furnishings,Photo/Document Frame,http://localhost:8000/images/Photo_Document%20Frame/pdf1.jpg,http://localhost:8000/images/Photo_Document%20Frame/pdf2.jpg,http://localhost:8000/images/Photo_Document%20Frame/pdf3.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Photo_Document Frame\pdf1.jpg
FUR-FU-10000541,"Advantus Frame, Duo Pack",Furniture,Furnishings,Photo/Document Frame,http://localhost:8000/images/Photo_Document%20Frame/pdf2.jpg,http://localhost:8000/images/Photo_Document%20Frame/pdf3.jpg,http://localhost:8000/images/Photo_Document%20Frame/pdf1.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Photo_Document Frame\pdf2.jpg
FUR-FU-10000521,"Seth Thomas 14"" Putty-Colored Wall Clock",Furniture,Furnishings,Wall Clock,http://localhost:8000/images/Wall%20Clock/wck2.jpg,http://localhost:8000/images/Wall%20Clock/wck3.jpg,http://localhost:8000/images/Wall%20Clock/wck1.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Wall Clock\wck2.jpg
FUR-BO-10004508,"Ikea Floating Shelf Set, Mobile",Furniture,Bookcases,Bookcase,http://localhost:8000/images/Bookcase/BKC1.jpg,http://localhost:8000/images/Bookcase/BKC2.jpg,http://localhost:8000/images/Bookcase/BKC3.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Bookcase\BKC1.jpg
FUR-FU-10001706,Longer-Life Soft White Bulbs,Furniture,Furnishings,Light Bulb,http://localhost:8000/images/Light%20Bulb/lb1.jpg,http://localhost:8000/images/Light%20Bulb/lb2.jpg,http://localhost:8000/images/Light%20Bulb/lb3.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Light Bulb\lb1.jpg
FUR-FU-10004188,Luxo Professional Combination Clamp-On Lamps,Furniture,Furnishings,Wall Clamp/Hanger,http://localhost:8000/images/Wall%20Clamp_Hanger/wch1.jpg,http://localhost:8000/images/Wall%20Clamp_Hanger/wch2.jpg,http://localhost:8000/images/Wall%20Clamp_Hanger/wch3.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Wall Clamp_Hanger\wch1.jpg
FUR-FU-10000422,"Deflect-O Photo Frame, Black",Furniture,Furnishings,Photo/Document Frame,http://localhost:8000/images/Photo_Document%20Frame/pdf3.jpg,http://localhost:8000/images/Photo_Document%20Frame/pdf1.jpg,http://localhost:8000/images/Photo_Document%20Frame/pdf2.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Photo_Document Frame\pdf3.jpg
FUR-CH-10003248,"SAFCO Bag Chairs, Black",Furniture,Chairs,Bean Bag Chair,http://localhost:8000/images/Bean%20Bag%20Chair/BBC2.jpg,http://localhost:8000/images/Bean%20Bag%20Chair/BBC3.jpg,http://localhost:8000/images/Bean%20Bag%20Chair/BBC1.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Bean Bag Chair\BBC2.jpg
FUR-CH-10004669,"Novimex Executive Leather Armchair, Black",Furniture,Chairs,Armchair,http://localhost:8000/images/Armchair/ARC1.jpg,http://localhost:8000/images/Armchair/ARC2.jpg,http://localhost:8000/images/Armchair/ARC3.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Armchair\ARC1.jpg
FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,Chair,http://localhost:8000/images/Chair/ch1.jpg,http://localhost:8000/images/Chair/ch2.jpg,http://localhost:8000/images/Chair/ch3.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Chair\ch1.jpg
FUR-BO-10001471,"Sauder Classic Bookcase, Metal",Furniture,Bookcases,Bookcase,http://localhost:8000/images/Bookcase/BKC2.jpg,http://localhost:8000/images/Bookcase/BKC3.jpg,http://localhost:8000/images/Bookcase/BKC1.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Bookcase\BKC2.jpg
FUR-BO-10001621,"Dania Stackable Bookrack, Traditional",Furniture,Bookcases,Bookcase,http://localhost:8000/images/Bookcase/BKC3.jpg,http://localhost:8000/images/Bookcase/BKC1.jpg,http://localhost:8000/images/Bookcase/BKC2.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Bookcase\BKC3.jpg
FUR-CH-10002774,"Global Deluxe Stacking Chair, Gray",Furniture,Chairs,Chair,http://localhost:8000/images/Chair/ch2.jpg,http://localhost:8000/images/Chair/ch3.jpg,http://localhost:8000/images/Chair/ch1.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Chair\ch2.jpg
FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,Chairs,Chair,http://localhost:8000/images/Chair/ch3.jpg,http://localhost:8000/images/Chair/ch1.jpg,http://localhost:8000/images/Chair/ch2.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Chair\ch3.jpg
FUR-BO-10001598,"Bush Corner Shelving, Pine",Furniture,Bookcases,Shelving Unit,http://localhost:8000/images/Shelving%20Unit/shu3.jpg,http://localhost:8000/images/Shelving%20Unit/shu1.jpg,http://localhost:8000/images/Shelving%20Unit/shu2.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Shelving Unit\shu3.jpg
FUR-FU-10000972,"Rubbermaid Clock, Erganomic",Furniture,Furnishings,Wall Clock,http://localhost:8000/images/Wall%20Clock/wck3.jpg,http://localhost:8000/images/Wall%20Clock/wck1.jpg,http://localhost:8000/images/Wall%20Clock/wck2.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Wall Clock\wck3.jpg
FUR-CH-10003692,"SAFCO Swivel Stool, Set of Two",Furniture,Chairs,Stool,http://localhost:8000/images/Stool/stl1.jpg,http://localhost:8000/images/Stool/stl2.jpg,http://localhost:8000/images/Stool/stl3.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Stool\stl1.jpg
FUR-FU-10001254,"Deflect-O Light Bulb, Black",Furniture,Furnishings,Light Bulb,http://localhost:8000/images/Light%20Bulb/lb2.jpg,http://localhost:8000/images/Light%20Bulb/lb3.jpg,http://localhost:8000/images/Light%20Bulb/lb1.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Light Bulb\lb2.jpg
FUR-FU-10004503,"Tenex Photo Frame, Black",Furniture,Furnishings,Photo/Document Frame,http://localhost:8000/images/Photo_Document%20Frame/pdf1.jpg,http://localhost:8000/images/Photo_Document%20Frame/pdf2.jpg,http://localhost:8000/images/Photo_Document%20Frame/pdf3.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Photo_Document Frame\pdf1.jpg
FUR-IKE-10000619,"Ikea Corner Shelving, Pine",Furniture,Bookcases,Shelving Unit,http://localhost:8000/images/Shelving%20Unit/shu1.jpg,http://localhost:8000/images/Shelving%20Unit/shu2.jpg,http://localhost:8000/images/Shelving%20Unit/shu3.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Shelving Unit\shu1.jpg
FUR-TA-10000022,"Hon Conference Table, Adjustable Height",Furniture,Tables,Conference/Meeting Table,http://localhost:8000/images/Conference_Meeting%20Table/cfmt2.jpg,http://localhost:8000/images/Conference_Meeting%20Table/cfmt3.jpg,http://localhost:8000/images/Conference_Meeting%20Table/cfmt1.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Conference_Meeting Table\cfmt2.jpg
FUR-TA-10000670,"Chromcraft Coffee Table, Adjustable Height",Furniture,Tables,Coffee Table,http://localhost:8000/images/Coffee%20Table/cft1.jpg,http://localhost:8000/images/Coffee%20Table/cft2.jpg,http://localhost:8000/images/Coffee%20Table/cft3.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Coffee Table\cft1.jpg
FUR-BO-10001362,"Ikea Classic Bookcase, Metal",Furniture,Bookcases,Bookcase,http://localhost:8000/images/Bookcase/BKC1.jpg,http://localhost:8000/images/Bookcase/BKC2.jpg,http://localhost:8000/images/Bookcase/BKC3.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Bookcase\BKC1.jpg
FUR-BO-10002309,"Dania 3-Shelf Cabinet, Traditional",Furniture,Bookcases,Bookcase,http://localhost:8000/images/Bookcase/BKC2.jpg,http://localhost:8000/images/Bookcase/BKC3.jpg,http://localhost:8000/images/Bookcase/BKC1.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Bookcase\BKC2.jpg
FUR-CH-10000105,"Novimex Bag Chairs, Black",Furniture,Chairs,Bean Bag Chair,http://localhost:8000/images/Bean%20Bag%20Chair/BBC3.jpg,http://localhost:8000/images/Bean%20Bag%20Chair/BBC1.jpg,http://localhost:8000/images/Bean%20Bag%20Chair/BBC2.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Bean Bag Chair\BBC3.jpg
FUR-NOV-10002333,"Novimex Steel Folding Chair, Black",Furniture,Chairs,Chair,http://localhost:8000/images/Chair/ch1.jpg,http://localhost:8000/images/Chair/ch2.jpg,http://localhost:8000/images/Chair/ch3.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Chair\ch1.jpg
FUR-BAR-10004561,"Barricks Wood Table, Fully Assembled",Furniture,Tables,Table,http://localhost:8000/images/Table/tbe3.jpg,http://localhost:8000/images/Table/tbe1.jpg,http://localhost:8000/images/Table/tbe2.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Table\tbe3.jpg
FUR-BO-10001042,"Dania 3-Shelf Cabinet, Pine",Furniture,Bookcases,Bookcase,http://localhost:8000/images/Bookcase/BKC3.jpg,http://localhost:8000/images/Bookcase/BKC1.jpg,http://localhost:8000/images/Bookcase/BKC2.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Bookcase\BKC3.jpg
FUR-CH-10001658,"SAFCO Chairmat, Adjustable",Furniture,Chairs,Chair Mat,http://localhost:8000/images/Chair%20Mat/chm2.jpg,http://localhost:8000/images/Chair%20Mat/chm3.jpg,http://localhost:8000/images/Chair%20Mat/chm1.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Chair Mat\chm2.jpg
FUR-BO-10004459,"Safco 3-Shelf Cabinet, Traditional",Furniture,Bookcases,Bookcase,http://localhost:8000/images/Bookcase/BKC1.jpg,http://localhost:8000/images/Bookcase/BKC2.jpg,http://localhost:8000/images/Bookcase/BKC3.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Bookcase\BKC1.jpg
FUR-FU-10004780,"Deflect-O Frame, Duo Pack",Furniture,Furnishings,Photo/Document Frame,http://localhost:8000/images/Photo_Document%20Frame/pdf2.jpg,http://localhost:8000/images/Photo_Document%20Frame/pdf3.jpg,http://localhost:8000/images/Photo_Document%20Frame/pdf1.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Photo_Document Frame\pdf2.jpg
FUR-BO-10001309,"Ikea Classic Bookcase, Traditional",Furniture,Bookcases,Bookcase,http://localhost:8000/images/Bookcase/BKC2.jpg,http://localhost:8000/images/Bookcase/BKC3.jpg,http://localhost:8000/images/Bookcase/BKC1.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Bookcase\BKC2.jpg
FUR-BO-10003904,"Ikea Corner Shelving, Traditional",Furniture,Bookcases,Shelving Unit,http://localhost:8000/images/Shelving%20Unit/shu2.jpg,http://localhost:8000/images/Shelving%20Unit/shu3.jpg,http://localhost:8000/images/Shelving%20Unit/shu1.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Shelving Unit\shu2.jpg
FUR-BO-10002964,"Dania Floating Shelf Set, Pine",Furniture,Bookcases,Bookcase,http://localhost:8000/images/Bookcase/BKC3.jpg,http://localhost:8000/images/Bookcase/BKC1.jpg,http://localhost:8000/images/Bookcase/BKC2.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Bookcase\BKC3.jpg
FUR-FU-10003605,"Eldon Light Bulb, Durable",Furniture,Furnishings,Light Bulb,http://localhost:8000/images/Light%20Bulb/lb3.jpg,http://localhost:8000/images/Light%20Bulb/lb1.jpg,http://localhost:8000/images/Light%20Bulb/lb2.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Light Bulb\lb3.jpg
FUR-FU-10002107,Eldon Pizzaz Desk Accessories,Furniture,Furnishings,Desk / Computer Table,http://localhost:8000/images/Desk%20_%20Computer%20Table/dct1.jpg,http://localhost:8000/images/Desk%20_%20Computer%20Table/dct2.jpg,http://localhost:8000/images/Desk%20_%20Computer%20Table/dct3.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Desk _ Computer Table\dct1.jpg
FUR-FU-10001196,DAX Cubicle Frames - 8x10,Furniture,Furnishings,Photo/Document Frame,http://localhost:8000/images/Photo_Document%20Frame/pdf3.jpg,http://localhost:8000/images/Photo_Document%20Frame/pdf1.jpg,http://localhost:8000/images/Photo_Document%20Frame/pdf2.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Photo_Document Frame\pdf3.jpg
FUR-CH-10000229,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Furniture,Chairs,Chair,http://localhost:8000/images/Chair/ch2.jpg,http://localhost:8000/images/Chair/ch3.jpg,http://localhost:8000/images/Chair/ch1.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Chair\ch2.jpg
FUR-BUS-10003708,"Bush Stackable Bookrack, Traditional",Furniture,Bookcases,Bookcase,http://localhost:8000/images/Bookcase/BKC1.jpg,http://localhost:8000/images/Bookcase/BKC2.jpg,http://localhost:8000/images/Bookcase/BKC3.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Bookcase\BKC1.jpg
FUR-TA-10002903,"Bevis Round Bullnose 29"" High Table Top",Furniture,Tables,Table,http://localhost:8000/images/Table/tbe1.jpg,http://localhost:8000/images/Table/tbe2.jpg,http://localhost:8000/images/Table/tbe3.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Table\tbe1.jpg
FUR-BO-10002981,"Sauder Stackable Bookrack, Traditional",Furniture,Bookcases,Bookcase,http://localhost:8000/images/Bookcase/BKC2.jpg,http://localhost:8000/images/Bookcase/BKC3.jpg,http://localhost:8000/images/Bookcase/BKC1.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Bookcase\BKC2.jpg
FUR-BO-10001370,"Sauder Classic Bookcase, Mobile",Furniture,Bookcases,Bookcase,http://localhost:8000/images/Bookcase/BKC3.jpg,http://localhost:8000/images/Bookcase/BKC1.jpg,http://localhost:8000/images/Bookcase/BKC2.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Bookcase\BKC3.jpg
FUR-CH-10004751,"Hon Steel Folding Chair, Black",Furniture,Chairs,Chair,http://localhost:8000/images/Chair/ch3.jpg,http://localhost:8000/images/Chair/ch1.jpg,http://localhost:8000/images/Chair/ch2.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Chair\ch3.jpg
FUR-OFF-10002486,"Office Star Bag Chairs, Black",Furniture,Chairs,Bean Bag Chair,http://localhost:8000/images/Bean%20Bag%20Chair/BBC1.jpg,http://localhost:8000/images/Bean%20Bag%20Chair/BBC2.jpg,http://localhost:8000/images/Bean%20Bag%20Chair/BBC3.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Bean Bag Chair\BBC1.jpg
FUR-CH-10000749,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Furniture,Chairs,Chair,http://localhost:8000/images/Chair/ch1.jpg,http://localhost:8000/images/Chair/ch2.jpg,http://localhost:8000/images/Chair/ch3.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Chair\ch1.jpg
FUR-HON-10003137,"Hon Steel Folding Chair, Set of Two",Furniture,Chairs,Chair,http://localhost:8000/images/Chair/ch2.jpg,http://localhost:8000/images/Chair/ch3.jpg,http://localhost:8000/images/Chair/ch1.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Chair\ch2.jpg
FUR-TA-10002146,"Hon Coffee Table, with Bottom Storage",Furniture,Tables,Coffee Table,http://localhost:8000/images/Coffee%20Table/cft2.jpg,http://localhost:8000/images/Coffee%20Table/cft3.jpg,http://localhost:8000/images/Coffee%20Table/cft1.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Coffee Table\cft2.jpg
FUR-BO-10004911,"Ikea Corner Shelving, Mobile",Furniture,Bookcases,Shelving Unit,http://localhost:8000/images/Shelving%20Unit/shu3.jpg,http://localhost:8000/images/Shelving%20Unit/shu1.jpg,http://localhost:8000/images/Shelving%20Unit/shu2.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Shelving Unit\shu3.jpg
FUR-CH-10004242,"Office Star Steel Folding Chair, Black",Furniture,Chairs,Chair,http://localhost:8000/images/Chair/ch3.jpg,http://localhost:8000/images/Chair/ch1.jpg,http://localhost:8000/images/Chair/ch2.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Chair\ch3.jpg
FUR-BO-10002766,"Bush Classic Bookcase, Traditional",Furniture,Bookcases,Bookcase,http://localhost:8000/images/Bookcase/BKC1.jpg,http://localhost:8000/images/Bookcase/BKC2.jpg,http://localhost:8000/images/Bookcase/BKC3.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Bookcase\BKC1.jpg
FUR-CH-10004462,"Hon Executive Leather Armchair, Adjustable",Furniture,Chairs,Armchair,http://localhost:8000/images/Armchair/ARC2.jpg,http://localhost:8000/images/Armchair/ARC3.jpg,http://localhost:8000/images/Armchair/ARC1.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Armchair\ARC2.jpg
FUR-BO-10004053,"Dania Library with Doors, Metal",Furniture,Bookcases,Bookcase,http://localhost:8000/images/Bookcase/BKC2.jpg,http://localhost:8000/images/Bookcase/BKC3.jpg,http://localhost:8000/images/Bookcase/BKC1.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Bookcase\BKC2.jpg
FUR-CH-10000694,"Novimex Steel Folding Chair, Red",Furniture,Chairs,Chair,http://localhost:8000/images/Chair/ch1.jpg,http://localhost:8000/images/Chair/ch2.jpg,http://localhost:8000/images/Chair/ch3.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Chair\ch1.jpg
FUR-FU-10002803,"Deflect-O Stacking Tray, Erganomic",Furniture,Furnishings,Storage Bin/Tote/Tray,http://localhost:8000/images/Storage%20Bin_Tote_Tray/sbt2.jpg,http://localhost:8000/images/Storage%20Bin_Tote_Tray/sbt3.jpg,http://localhost:8000/images/Storage%20Bin_Tote_Tray/sbt1.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Storage Bin_Tote_Tray\sbt2.jpg
FUR-BO-10001967,"Safco Corner Shelving, Mobile",Furniture,Bookcases,Shelving Unit,http://localhost:8000/images/Shelving%20Unit/shu1.jpg,http://localhost:8000/images/Shelving%20Unit/shu2.jpg,http://localhost:8000/images/Shelving%20Unit/shu3.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Shelving Unit\shu1.jpg
FUR-CH-10001382,"Office Star Chairmat, Red",Furniture,Chairs,Chair Mat,http://localhost:8000/images/Chair%20Mat/chm3.jpg,http://localhost:8000/images/Chair%20Mat/chm1.jpg,http://localhost:8000/images/Chair%20Mat/chm2.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Chair Mat\chm3.jpg
FUR-CH-10004626,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Furniture,Chairs,Chair,http://localhost:8000/images/Chair/ch2.jpg,http://localhost:8000/images/Chair/ch3.jpg,http://localhost:8000/images/Chair/ch1.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Chair\ch2.jpg
FUR-CH-10000336,"SAFCO Chairmat, Set of Two",Furniture,Chairs,Chair Mat,http://localhost:8000/images/Chair%20Mat/chm1.jpg,http://localhost:8000/images/Chair%20Mat/chm2.jpg,http://localhost:8000/images/Chair%20Mat/chm3.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Chair Mat\chm1.jpg
FUR-FU-10000735,"Tenex Frame, Erganomic",Furniture,Furnishings,Photo/Document Frame,http://localhost:8000/images/Photo_Document%20Frame/pdf1.jpg,http://localhost:8000/images/Photo_Document%20Frame/pdf2.jpg,http://localhost:8000/images/Photo_Document%20Frame/pdf3.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Photo_Document Frame\pdf1.jpg
FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,Chair,http://localhost:8000/images/Chair/ch3.jpg,http://localhost:8000/images/Chair/ch1.jpg,http://localhost:8000/images/Chair/ch2.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Chair\ch3.jpg
FUR-TA-10004383,"Bevis Coffee Table, Adjustable Height",Furniture,Tables,Coffee Table,http://localhost:8000/images/Coffee%20Table/cft3.jpg,http://localhost:8000/images/Coffee%20Table/cft1.jpg,http://localhost:8000/images/Coffee%20Table/cft2.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Coffee Table\cft3.jpg
FUR-BO-10002003,"Sauder Classic Bookcase, Metal",Furniture,Bookcases,Bookcase,http://localhost:8000/images/Bookcase/BKC3.jpg,http://localhost:8000/images/Bookcase/BKC1.jpg,http://localhost:8000/images/Bookcase/BKC2.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Bookcase\BKC3.jpg
FUR-FU-10003235,"Eldon Frame, Durable",Furniture,Furnishings,Photo/Document Frame,http://localhost:8000/images/Photo_Document%20Frame/pdf2.jpg,http://localhost:8000/images/Photo_Document%20Frame/pdf3.jpg,http://localhost:8000/images/Photo_Document%20Frame/pdf1.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Photo_Document Frame\pdf2.jpg
FUR-FU-10000432,"Eldon Clock, Black",Furniture,Furnishings,Wall Clock,http://localhost:8000/images/Wall%20Clock/wck1.jpg,http://localhost:8000/images/Wall%20Clock/wck2.jpg,http://localhost:8000/images/Wall%20Clock/wck3.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Wall Clock\wck1.jpg
FUR-CH-10001975,"Hon Swivel Stool, Red",Furniture,Chairs,Stool,http://localhost:8000/images/Stool/stl2.jpg,http://localhost:8000/images/Stool/stl3.jpg,http://localhost:8000/images/Stool/stl1.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Stool\stl2.jpg
FUR-TA-10003008,"Lesro Round Back Collection Coffee Table, End Table",Furniture,Tables,Coffee Table,http://localhost:8000/images/Coffee%20Table/cft1.jpg,http://localhost:8000/images/Coffee%20Table/cft2.jpg,http://localhost:8000/images/Coffee%20Table/cft3.jpg,local_item_type_folder,C:\Users\Lenovo\Desktop\1_2026 Slides\CSX4207_DecisionSupport_recommendor\Project\images\Coffee Table\cft1.jpg
